@relation review

@attribute sentence string
@attribute aspect {character,plot,neither}

@data
'Much like Umberto Ecos Foucaults Pendulum Germaine Greers The Female Eunuch and Lucifers worldwide bestseller The Holy Bible you own a copy it gathers dust but its never been read ',neither
'Youve been thinking about it though ',neither
'You see it there on the shelf and you wonder Is this book for meThe following checklist will tell you all you need to know about Harry Potter and the PrisonerI know that many of you out there havent gotten around to reading Harry Potter and the Prisoner of Azkaban ',plot
'Much like Umberto Ecos Foucaults Pendulum Germaine Greers The Female Eunuch and Lucifers worldwide bestseller The Holy Bible you own a copy it gathers dust but its never been read ',neither
'Youve been thinking about it though ',neither
'You see it there on the shelf and you wonder Is this book for meThe following checklist will tell you all you need to know about Harry Potter and the Prisoner of Azkabans suitability for you ',plot
'The more checkmarks you have the more you need to tackle this wonder of modern literature ',neither
'Do you have Daddy issues',neither
'UE UC U or UE UC U ',neither
'Has a creepy middle aged man been sleeping with you for years unbeknownst to you',neither
'UE UC U or UE UC U ',neither
'Does the full moon make you anxious',neither
'UE UC U or UE UC U ',neither
'Have you ever gorged on chocolate to combat depression',neither
'UE UC U or UE UC U ',neither
'Do you find there just isnt enough time in the day',neither
'UE UC U or UE UC U ',neither
'Are you misunderstood',neither
'UE UC U or UE UC U ',neither
'Do you have an overactive sense of justice that gets you into trouble',neither
'UE UC U or UE UC U ',neither
'Do you break rules whenever you can',neither
'UE UC U or UE UC U ',neither
'Do you scoff at personal danger especially when it gets in the way of your fun',neither
'UE UC U or UE UC U ',neither
'Are you a dog lover or would you like to be one',neither
'UE UC U or UE UC U Youd probably rather be reading Finnegans Wake The Book of Mormon or Sally Dick and Jane Skip it and watch the movie Time to dust off that copy and give it a whirl Put your existential crisis aside ',neither
'Shave your moustache ',neither
'Take a day off work and read this book ',neither
'It wont change your life but itll be like reading about your dream selfDo as you will ',neither
'UE U UCI solemnly swear that I am up to no goodUE U UD Reread Only the Quidditch scenes earned five stars from me ',neither
'This book is EPIC ',neither
'Suffice to say that Harry Potter and the Prisoner of Azkaban is the best of the series ',neither
'The story gets darker and more complex than the previous books ',neither
'Harry Ron and Hermiome dont chase the clue this time they have to find a way to guard their lives from the most horrendous prisoner Sirius Black ',neither
'UE U UCHarry Potter was a highly unusual boy in many waysUE U UD Harry grows up UE U UCI solemnly swear that I am up to no goodUE U UDReread Only the Quidditch scenes earned five stars from me ',neither
'This book is EPIC ',neither
'Suffice to say that Harry Potter and the Prisoner of Azkaban is the best of the series ',neither
'The story gets darker and more complex than the previous books ',neither
'Harry Ron and Hermiome dont chase the clue this time they have to find a way to guard their lives from the most horrendous prisoner Sirius Black ',neither
'UE U UCHarry Potter was a highly unusual boy in many waysUE U UD Harry grows up through this book he tries to learn new magic and overcome his fear ',neither
'Dementors are the symbol Rowling created to stand for your fear in the deepest of your mind and it quite works for me very well this creature makes the book gloomy and grey ',plot
'I loved the scene when view spoilerHarry is fell from his broom ',neither
'hide spoiler its everything to me ',neither
'PERFECTIONAnd the movie oh no ',neither
'I dont want to talk about the movie on this page but let me ',neither
'It is very amazing and captivating I extrememly like about time travel its pure magic ',plot
'For the first time I read this book I gasped and gasped and gasped and couldnt stop gasping for the ending ',neither
'Its what I asked for and its perfect ',neither
'Trust me this book is the last book that will leave you feel whole after you finish it ',neither
'Because in the next one this feeling will vanish and its hurt like Avada Kedavra running through your heart ',plot
'UE U UCI dont go looking for trouble ',neither
'Trouble usually finds meUE U UDMore at httpgooglsGmIbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrHarry is fell from his broom ',neither
'hide spoiler ',neither
'UCHappiness can be found even in the darkest of times if one only remembers to turn on the lightUDWhen I finished Harry Potter and the Prisoner of Azkaban for the first time it immediately became my next favourite book ',neither
'J K Rowling outdid herself and wrote something even bigger and better than before ',neither
'And shell keep doing it for another booksTheres just nothing to criticise about book ',neither
'Compared to the other books theres not a single scene that makes me uncomfortable that Id preferUCHappiness can be found even in the darkest of times if one only remembers to turn on the lightUDWhen I finished Harry Potter and the Prisoner of Azkaban for the first time it immediately became my next favourite book ',neither
'J K Rowling outdid herself and wrote something even bigger and better than before ',neither
'And shell keep doing it for another booksTheres just nothing to criticise about book ',neither
'Compared to the other books theres not a single scene that makes me uncomfortable that Id prefer to skip rather than experience it again ',neither
'I particularly admire Hermione our favourite genius witch ',character
'Keeping all those immense secrets kicking butt being the best student of her age suffering Rons sideswipes and punching Malfoy in the face cant ever be beaten ',neither
'Hermione seriously managed her mischief ',character
'I dont understand why they use time travel in this oneand not in the other booksThat would have made things a lot easier ',neither
'REVIEW TO COME ON SATURDAY stars Welcome to the Knight Bus emergency transport for the stranded witch or wizard ',neither
'Just stick out your wand step on board and we can take you anywhere you want to go ',neither
' Harry Potter is a year old boy now ',neither
'He stays at his uncles and aunts house like he usually does for the whole summer ',neither
'But this year is different he can not control his anger anymore and he leaves his uncles and aunts house ',neither
'There is also a man named Sirius Black MassMurderer and folREVIEW TO COME ON SATURDAY stars Welcome to the Knight Bus emergency transport for the stranded witch or wizard ',neither
'Just stick out your wand step on board and we can take you anywhere you want to go ',neither
'Harry Potter is a year old boy now ',neither
'He stays at his uncles and aunts house like he usually does for the whole summer ',neither
'But this year is different he can not control his anger anymore and he leaves his uncles and aunts house ',neither
'There is also a man named Sirius Black MassMurderer and follower of Lord Voldemort escaped from Azkaban ',neither
'Most prisoners go mad withins weeks in Azkaban but this man doesnt and people say that he is coming after Harry and in Harrys first divination class Professor Trelawney sees an omen of death in Harrys tea leaves and now the school grounds are being Patrolled by DEMENTORSMy Opinion The cover of this book is so BEAUTIFUL',neither
'and the story was as amazing as the coverI also found a new favorite character in this book and this person is Professor Lupin',plot
'He is so cool and he is the best Defence Against The Dark Arts teacher I have ever met ',neither
'because you know all the Defence Against The Dark Arts teachers from the first book were not nice guys at all including that guy with useless ability ',neither
'Whats his name again LOCHART',neither
'GILDEROY LOCHART ',neither
'I just remembered his name ',neither
'Actually where is he now',neither
'no one mentioned him and I hope I wont see him as a teacher in Hogwarts again ',neither
'I still cant forgive him for what he was about to do with Ron and Harry in the second book ',neither
'That guy is patheticI loved all the characters in this book and Fred and George weasley were so funny in this book ',character
'Percy is the last person I like ',neither
'I dont hate him but I dont really like him too ',neither
'Hes so stritch about rules and sometimes he annoys me but not much ',neither
'here is my favorite scene Howre we getting to Kings Cross tomorrow Dad asked Fred as they tucked into a sumptuous chocolate puddingThe Ministrys providing a couple of cars said Mr Weasley ',neither
'everyone looked up at himWhy said Percy curiouslyits because of you Perce said George seriously ',neither
'And therell be little flags on the bonnets with HB on them for humungous Bighead said Fred ',neither
'Everyone except Percy and Mrs Weasley snorted into their pudding ',neither
'I laughed so hard in the middle of the night because of this ',neither
'I wish I were there to see Percys face when Fred and George said that ',neither
Oh,neither
'and I remembered I laughed so hard too when Ginny said he found out that Percy was kissing Penelope Clearwater his girlfriend ',neither
'I mean Percy is so stritch about rules and he always study study study so the thought of Percys having a girlfriend was never crossed my mind ',character
'But he was cool enough to get a girlfriend ',neither
'shrugsI was so shocked when I found out that Sirius was innocent and the bad guy was Peter Pettigrew ',neither
'how could he betray his own bestfriend',neither
'I think he did it to save his own skin without thinking twice about his bestfriends life ',neither
'James and Lily Potter died because of him and how dare he to say that Sirius was the one who betrayed James Potter',neither
'this guy is more pathetic than Gilderoy and I was shocked when Harry told Lupin and Sirius not to kill him and put him in Azkaban instead ',neither
'That moment I realised that Harry was so kind ',neither
'this guy was the reason his parents died and he didnt want him to be killed ',neither
'This book also have the best ending ',neither
'the ending in this book made me grinning but dont get me wrong the ending in the first and the second book were all great too but this ending was perfect ',plot
'Whats that he snarled staring at the envelope Harry was still clutching in his hand ',neither
'if its another form for me to sign youve got another its not said Harry cheerfully ',neither
' its a letter from my godfather Godfather spluttered Uncle Vernon ',neither
'you havent got a godfatherYes I hav said Harry brightly ',neither
'He was my mum and dads best friend ',neither
'Hes a convicted murderer but hes broken out of wizard prison and hes on the run ',neither
'He likes to keep in touch with me though ',neither
'keep up with my news ',neither
'check Im happyAnd grinning broadly at the look of horror on Uncle Vernons face Harry set off towards the station exit Hedwig rattling along in front of him for what looked like a much better summer than the last ',character
'Thank you guys for reading and liking my review ',neither
'Hope you all have a great day',plot
'U U U ',neither
'So I was supposed to buddy read this with BBB but then Rickman so I binge read it in a day and here we are ',neither
'Whatever ',neither
'This is my favorite book in the series ',neither
'Ill write a full review when I can think about Harry Potter without feeling like Ive been sucker punched ',plot
'The third book in the Harry Potter series is by far the best of the first three ',neither
'We get introduced to Sirius Black early on in the book and I have to say heUs my favorite character to date in the series ',character
'Getting more answers about HarryUs parents and past you can tell this book sets up so many things for future books ',neither
'Sirius and Remus were the best part of the book for me ',neither
'I could see where THIS would be the book that hooks so many HP fans ',neither
'DonUt get me wrong the first two are good but the The third book in the Harry Potter series is by far the best of the first three ',neither
'We get introduced to Sirius Black early on in the book and I have to say heUs my favorite character to date in the series ',character
'Getting more answers about HarryUs parents and past you can tell this book sets up so many things for future books ',neither
'Sirius and Remus were the best part of the book for me ',neither
'I could see where THIS would be the book that hooks so many HP fans ',neither
'DonUt get me wrong the first two are good but there was something special about this book ',plot
'Something that makes me want to jump into book asap ',neither
'This world is magical and yes the books are so much better than the movies which IUve seen multiple times and IUm so happy IUm reading them',neither
' stars',neither
'It was September the third Harry Potter book had just been released ',neither
Pottermania,neither
'Whats that',neither
'It was still unknown except to a vast population of younglings whod read it ',neither
'and I fell in love ',neither
'Oh how I fell in love ',neither
'I fell in love with the poor starvedforaffection later known to be a twit Harry ',character
'I fell in love with the pretentious knowitall Hermione ',character
'I fell in love with the awkward grewupinhisbrothersshadows Ron ',character
'and most of all',neither
'I fell in love with the snarkyIt was September the third Harry Potter book had just been released ',character
Pottermania,neither
'Whats that',neither
'It was still unknown except to a vast population of younglings whod read it ',neither
'and I fell in love ',neither
'Oh how I fell in love ',neither
'I fell in love with the poor starvedforaffection later known to be a twit Harry ',character
'I fell in love with the pretentious knowitall Hermione ',character
'I fell in love with the awkward grewupinhisbrothersshadows Ron ',character
'and most of all',neither
'I fell in love with the snarky unplatable snarling rude hygienicallydisinclined professor of potions Severus Snape ',character
'Almost ten years later Im still obsessed with it in many ways ',neither
'I think this is my favorite of all the Harry Potter books thus far ',neither
'This is the one that introduces Sirius Black who I sometimes loathe only sometimes and Remus Lupin who I will always always love ',character
'And of course this is the book that gave us one piece of Severus Snapes background ',neither
'And that was the infamous Prank that may or may not have destroyed Snapes trust in Dumbledore ',neither
'Would you have trusted someone who didnt at least suspend the one whod tried to kill you',neither
'I dont think so ',neither
'This is also the book where I found myself looking at Dumbledore with a new eye ',neither
'Hes a crafty old fella I tell you that ',plot
'Hell do anything to gain his means regardless of how he may personally feel on the matter ',neither
'Grandpa Albus he aint ',neither
'And Severus Snape my heart did bleed for thee ',neither
'Harry Potter changed my life ',neither
'If I hadnUt read Harry Potter when I did I would not be the same person today ',neither
'What I am today in a part is due to Harry ',neither
'I cannot really say enough to make you understand how much Harry Potter means to me ',neither
'UCYou think the dead we loved truly ever leave us',neither
'You think that we dont recall them more clearly in times of great troubleUD This has been INCREDIBLE This is a of those books that is so well written that just want to read it again Ive enjoyed it alot but I also had some problems when trying to get involved myself with the plot and even seems a bit tedious in parts but half onwards goes gradually improvingThe way Harry rebels against his uncles seemed to me wonderful I thought F UCYou think the dead we loved truly ever leave us',plot
'You think that we dont recall them more clearly in times of great troubleUD This has been INCREDIBLE This is a of those books that is so well written that just want to read it again Ive enjoyed it alot but I also had some problems when trying to get involved myself with the plot and even seems a bit tedious in parts but half onwards goes gradually improvingThe way Harry rebels against his uncles seemed to me wonderful I thought FINALLY ',plot
'Its exciting to see our Harry grow that way and face the consequences of his actions but guys what could be worse than the Dursleys',neither
'UCI solemnly swear that I am up to no goodUD Ive loved the dementers I think they are a great addition to the plot I dont know if they reappear later or not but they have brought a creepy touch to the story ',plot
'I believe that like these new villains like any dark force that attacks Harry manages to make the best of him I mean in terms of magic those moments where shows his power and his courage are thanks to this kind of villains who are amazing and are very well describedAt first I was somewhat irritated by the absurd fights between Hermione and Ron I was so angry with them ',character
'I havent stopped love them I couldnt but guys reallyOn the other hand I really liked Hermiones rol in this book she revealing her secret helping Harry and everything they spend together I think their friendship has grown even moreIn fact my favorite chapters of books are about theyThe revelations in this book are incredible everything about Sirius Black and Lupin left me shocked I did not expect anything like that and I loved it one of the things I enjoy the most is to know more about Harrys parents and how has been the past in Hogwarts',plot
'UCHappiness can be found even in the darkest of times if one only remembers to turn on the lightUD Im like I said before excited to continue the saga soon is a magical incredible story with solid characters and a stunning world never ceases to amaze me',plot
' D I want to know more about the secrets that this history hidden I have the feeling that there are many more to discover ',plot
' Expecto Patronum stars',neither
'I grew up with Harry Potter ',neither
'Yes I am that generation ',neither
'I was a little bit younger than when the books were released and when the final book was published I had just graduated high school ',neither
'Im also the same age as Daniel Radcliffe and hes only older than me by less than a month ',neither
'I also have a deathly hallows bumper sticker on my car ',neither
'So I think its safe to say that this series has had a profound effect on me to the point where I am still a little bit bitter tha Expecto Patronum stars',plot
'I grew up with Harry Potter ',neither
'Yes I am that generation ',neither
'I was a little bit younger than when the books were released and when the final book was published I had just graduated high school ',neither
'Im also the same age as Daniel Radcliffe and hes only older than me by less than a month ',neither
'I also have a deathly hallows bumper sticker on my car ',neither
'So I think its safe to say that this series has had a profound effect on me to the point where I am still a little bit bitter that I never got my Hogwarts acceptance letterA couple years ago I reread the first two books in the series and loved them just as much as when I was a kid ',neither
'So when I got into a horrible reading slump I saw my dad watching Harry Potter weekend on ABC Family as he does for every fucking Harry Potter weekend mind you I said to myself what the hell ',character
'Time for a reread ',neither
'So hence Harry Potter reread ',neither
'All of us may know the story but I am going to reiterate ',neither
'In his third year at Hogwarts Harry Potter learns that a dangerous man named Sirius Black has escaped from the wizard prison Azkaban ',neither
'Harry then overhears the fact that Black is the reason his parents are dead as Black sold them out to Voldemort and then killed people in broad daylight ',neither
'So in a unique part of the review from me here are all the amazing parts of this book that I forgot because Ive been watching the movies instead Peeves the Poltergeist Holy crap how did I forget about this hilarious menacing spirit',neither
'Hes not as present in this book but he has always had a part in the series and I completely forgot he existed',plot
'I know they cant include everything in the movies but I wish Peeves had been includedCharlie Weasley Ron had yet ANOTHER sibling that is only mentioned in the films',neither
'This one is the cool brother in EgyptCho Chang and Cedric Diggory there are soooooo many mentions of Cho and Cedric in this book',neither
'I never really noticed Cedric until the th book where he becomes prominent ',character
'And this is the book where Harrys crush on Cho began ',neither
'Stomach fluttersMore details on Whomping WillowShrieking Shack This may be a spoiler for those of you who havent read it but the Whomping Willow was actually planted to hide Lupins werewolfism as well as the shrieking shack to hide him ',neither
'I thought this little tidbit was super interesting along with the details of how Black escaped Azkaban ',neither
'And just in general I love JK Rowlings ability to tie things together ',neither
'Theres so much in this book that becomes important later and tiny little details and sharp wit that make me giggle ',neither
'So in a small factoid this book is probably my least favorite of the entire series ',neither
'Its good obviously but for some reason I like all the other ones better ',neither
'The movie well its my second to last favorite just ahead of that godawful Goblet of Fire film which ruined everything but I digress ',neither
'The movie director added so many unnecessary things that werent in the book and I wish he hadnt so he could of kept the good stuff',neither
'And Ive heard a rumor that he didnt even read the fucking book until JK kept vetoing all of his weird ideas ',neither
'Look it upIf you havent read these books do not tell me',neither
'I will smack you',neither
'So what is Harry Potter and The Prisoner of AzkabanWell let me ask you this ',neither
'What is a HippogriffHippogriffs are magical animals described as Half horse half eagle creatures immensely proud and extremely dangerousAnd conveniently so such is my metaphor for this bookLonger than the last two and for good reason Prisoner of Azkaban simmers with a heightened sense of maturity from the very first word and throughout the book Harry is peppered with others view of his father pelted and bSo what is Harry Potter and The Prisoner of AzkabanWell let me ask you this ',plot
'What is a HippogriffHippogriffs are magical animals described as Half horse half eagle creatures immensely proud and extremely dangerousAnd conveniently so such is my metaphor for this bookLonger than the last two and for good reason Prisoner of Azkaban simmers with a heightened sense of maturity from the very first word and throughout the book Harry is peppered with others view of his father pelted and bombarded with their words concerning his own flesh and blood whom he sadly cant remember though he does look incredibly like ',neither
'Thus Prisoner of Azkaban carries a hefty helping of something so terribly thrilling it nearly pains me to think that too many adults view these as childrens books because Jo dove headfirst into the Gringotts vault and crafted what',neither
'A SPY THRILLERHah',neither
'Expecto PatronumHitchockian to the last word Jo uses her mastery of psychology to create a false villain in Sirius Black deepening the story to masterful levels with her careful use of incredibly dangerous ingredients such as the Marauders Map and the Time Turner ',neither
'With her weaving of even more unpredictable elements like Animagi and Snapes jealousy Prisoner of Azkaban suddenly begins to bubble over like an experiment gone wrong exploding with too many wild ingredientsOr notThis Hippogriff of a book doesnt die under the burden of being misunderstoodUthis Hippogriff takes to the sky spreads its wings and fliesBecause at the foundation of all the wild wacky and fun lies the deeply disturbing the dangerous the dementing dark and deadly details undergirding the perfectly planned acceleration of magical mystery to spy thriller ',plot
'Doublecrosses and old secrets misunderstood wizards and lifechanging choices on full display under the waxy silver light of a full moon who is it that saves the dayExpecto PatronumThats right ',neither
'Just look at that cover ',neither
'Because this book is about perception and reality and about the destiny of realizing what is true within and letting it outDementors be damned this book is Siriusly amazingRecommended for everyone ',plot
'Harry Potter is in his third year of Hogwarts School of Wizardry ',neither
'His studies at the school are never boring so this time an escaped evil wizard whose sole remaining purpose in life seems to be pay back Harry for Lord Voldemorts humiliation stirs quite an excitement ',neither
'Let us stop here for a second because I want to ask myself a following question ',neither
'Why do I even bother with the plot descriptions',neither
'Is it possible to find a modern educated person with even passing interest in literature who never reHarry Potter is in his third year of Hogwarts School of Wizardry ',neither
'His studies at the school are never boring so this time an escaped evil wizard whose sole remaining purpose in life seems to be pay back Harry for Lord Voldemorts humiliation stirs quite an excitement ',neither
'Let us stop here for a second because I want to ask myself a following question ',neither
'Why do I even bother with the plot descriptions',neither
'Is it possible to find a modern educated person with even passing interest in literature who never read the books and never saw the movies',neither
'However I already wrote the previous paragraph so I am not going to erase itThis is the first book of the series which made me realize that we are not in Kansas anymore to quote another children classic yes I call Harry Potter a children classic series ',neither
'This is the place where the series leave comfortable and fluffy status of simple children books and slowly crosses in to an adult territory ',neither
'I would call it young adult but the modern understanding of the term demands a presence of heartbreaking romance and Harry Potter does not fit ',neither
'To make a long story short do not expect a happy ending here but do expect some quite dark momentsI thought about reducing the otherwise perfect rating by one star because of some minor inconsistencies and the whole Time Turner thingy ',neither
'I would not call the latter Deux Ex Machina as it did not come up from nowhere but it was way too convenient for the final resolution for me ',neither
'The fact that it completely disappears from the series never again to be heard about does not help any ',neither
'Still this was not big enough annoyance for the lower rating so the stars remain ',neither
'So the book is very much worth reading as if I need to say it ',neither
'I had exactly the same amount of fun rereading the book as I had during my first read knowing what would happen next had not diminish my enjoyment any ',neither
'Id completely forgotten about some of the details of this book ',neither
'Also its killing me how often spells Harry hasnt learned yet would easily solve predicaments they get in',plot
'My favorite in the series so far',neither
'I also rewatched the movie yesterday D ',neither
'En los primeros capUEDtulos la lectura iba cuesta arriba no porque no fuera un libro fabuloso sino debido a que esta entrega se corresponde con la pelUEDCula de la serie que mUEs me ha gustado y mUEs veces he visto ',character
'Por esto y porque sobre todo al principio la adaptaciUFn cinematogrUEFica ha sido bastante fiel me era imposible no asociar cada pUEgina con alguna escena y saber de antemano con tanta certeza lo que ocurrirUEDA ',neither
'me estaba desmotivandoSin embargo a poco andar la pluma de JK Rowling meEn los primeros capUEDtulos la lectura iba cuesta arriba no porque no fuera un libro fabuloso sino debido a que esta entrega se corresponde con la pelUEDCula de la serie que mUEs me ha gustado y mUEs veces he visto ',character
'Por esto y porque sobre todo al principio la adaptaciUFn cinematogrUEFica ha sido bastante fiel me era imposible no asociar cada pUEgina con alguna escena y saber de antemano con tanta certeza lo que ocurrirUEDA ',neither
'me estaba desmotivandoSin embargo a poco andar la pluma de JK Rowling me cautivUF por completo y avanzaba cada pUEgina con un disfrute total ',neither
'Cada vez me impresiona mUEs la imaginaciUFn de la autora para crear una trama tan ingeniosa y original combinada con una narrativa tan cuidadaMuy bueno',neither
'UCI solemnly swear that I am up to no goodUD Wasnt this epic ',neither
'Didnt this stun you into silence after reading itThese are rhetorical ',neither
'So dont bother answering because I already know what youll say ',neither
'Youll agree with me that this is by far the best Harry Potter novel and Ill add that I just couldnt put it down nor did I want toThis was great this was stunning this was grand ',plot
'I loved it so much ',neither
'This was a tad bit scary too considering the previous two novels ',neither
'I think Harry is growing UCI solemnly swear that I am up to no goodUDWasnt this epic ',neither
'Didnt this stun you into silence after reading itThese are rhetorical ',neither
'So dont bother answering because I already know what youll say ',neither
'Youll agree with me that this is by far the best Harry Potter novel and Ill add that I just couldnt put it down nor did I want toThis was great this was stunning this was grand ',plot
'I loved it so much ',neither
'This was a tad bit scary too considering the previous two novels ',neither
'I think Harry is growing up so do Ron Hermione ',character
'Our little heroes are no longer babies they are growing up fast and I am gladly keeping up with themIs there any other way to say that I loved what J K Rowling did with Wormtail I loved how it was all a big twist ',neither
'I loved how things were so unpredictable and you didnt know what to get ready for nextThis was thrilling and exhilarating ',neither
'I was just reading and reading and reading like a junkie addicted to their drug that was my brand of heroine for sureI loved Sirius and I loved Remus ',neither
'I loved everything about this ',neither
'I love the relationship between Harry Ron Hermione ',character
'They all fit together they need no one else ',neither
'Its just them three and its enough because they know that theyll always have together and no matter what theyll stick together because thats what friends are for ',neither
'And being different people having diffent personalities doesnt bring us apart it brings people together ',neither
'It makes the friendship more interesting more unpredictable ',neither
'UCMischief managedUD ',neither
'Is there any way to write a review on any of the Harry Potter books without doing it injustice',neither
'Nearly nobody attempts to create a full review on this series because of its popularity its huge fanbase and its awesomeness in general ',neither
'And neither will I do so ',neither
'The first book was fantastic although I read it probably ten years too late in my life ',neither
'The second book was not so fantastic but still a great book ',plot
'And the third one ',neither
'completely blew my mindI wanted to write a review on thisIs there any way to write a review on any of the Harry Potter books without doing it injustice',neither
'Nearly nobody attempts to create a full review on this series because of its popularity its huge fanbase and its awesomeness in general ',neither
'And neither will I do so ',neither
'The first book was fantastic although I read it probably ten years too late in my life ',neither
'The second book was not so fantastic but still a great book ',plot
'And the third one ',neither
'completely blew my mindI wanted to write a review on this book I even started a checklist to keep track of what I wanted to add here ',neither
'But the further I delved into the stories about the Prisoner of Azkaban the more did I realize that the only things I was going to say were X is awesome Y rocks and Z simply has to be the winner ',plot
'The only aspect which might be criticized about this book might be the fact that some characters like Voldemort Malfoy or on the other hand Harry Hermione or Ron are relatively black or white evil or good ',plot
'But I dont mind ',neither
'Because ',neither
'Those ',neither
'Characters ',character
'Are ',neither
'Amazing ',neither
'Hagrid and Lupin are my new favorites after reading this book ',neither
'And I want more of Hedwig because owlsIn contrast to the two previous books the pace is so wonderfully matching in this book ',neither
'Just at the right time before the descriptions of the Hogwarts school year all of them contributing to the entire plot might turn too extensive the story climbs up to its climax and concludes within one hundred pages of incredible tension ',neither
'Logical relevations longdesired confrontations and a lot of surprises will accompany you during your journey with Harry and his friends resulting in the convergence of several different plotlines which were established during the course of the novelMost of the people I know have read this book but if you happen to be one of the few exceptions then go read it ',plot
'Maybe you fear it because of its fantasy elements',neither
'Ive never been a fan of fantasy either but this book series changed my opinion ',neither
'Maybe you fear it because of its popularity',neither
'Dont be afraid ',neither
'The hype is completely justifiedMy reviews in the Harry Potter series Harry Potter and the Sorcerers Stone Go to review Harry Potter and the Chamber of Secrets Go to review ',neither
'Harry Potter the Prisoner of Azkaban has always been in my opinion one of the best books of the series ',plot
'Even as far as the movies go I feel that PoA is by far the best book to film adaptation out of all movies ',neither
'Yes Harry Potter and Ron and Hermione are still fairly young in the third book but I find they have matured quite a bit this time around ',character
'Theyre officially in their teens and theyve already had their fair share of adventures ',neither
'This time around however Harry has more to worrHarry Potter the Prisoner of Azkaban has always been in my opinion one of the best books of the series ',plot
'Even as far as the movies go I feel that PoA is by far the best book to film adaptation out of all movies ',neither
'Yes Harry Potter and Ron and Hermione are still fairly young in the third book but I find they have matured quite a bit this time around ',character
'Theyre officially in their teens and theyve already had their fair share of adventures ',neither
'This time around however Harry has more to worry about than just Voldemort as if that wasnt already enough ',neither
'Harrys Summer vacation at the Dursleys take a turn for the worse when Uncle Vernons vile sister Marge comes to visit ',neither
'She is completely horrible to Harry and by comparison makes his Aunt Uncle look almost human ',neither
'After a disastrous visit ends abruptly lol Harry finds himself spending his last two weeks of Summer vacation in Diagon Alley ',neither
'I always feel so happy about Harry being able to soak in his magical surroundings and do as he pleasesI mean how fun would it be to hang out in Diagon AlleyThe writing here is above reproach ',neither
'I read somewhere that JK Rowling said that when she had finished writing Half Blood Prince she hadnt been that satisfied with a book since The Prisoner of Azkaban and I think it shows this is Rowling at her best ',neither
'There are so many new magical elements added in the mix this time The Maurauders Map the discovery of the identity of the Maurauders themselves the Dementors are absolute nightmares view spoiler Ive always found it incredibly telling of Harry that his Boggart is NOT Voldemort but a Dementor ',character
'Like Lupin says Harrys worst fear is fear itself ',plot
'And Lupin is right it is really brave U hide spoiler the Patronus charms are really cool and always have me imagining what I think my own Patronus would be ',neither
'I also really enjoy the visits the the wizarding village of Hogsmeade the only all wizard settlement in Londonview spoiler Now as for a few of the best elements of Prisoner of Azkaban Remus Lupin Sirius Black ',plot
'Lupin is the first competent Defence Against the Dark Arts teacher weve ever been introduced to ',neither
'But as a character hes quite tragic but I just adore him ',character
'Hes kind and capable and his bond with Harry is truly special ',neither
'He happens to have the same birthday as me though and thats pretty cool And after reading the book thinking one thing about Sirius Black finding out the truth is staggering and wonderful all at once ',character
'Sirius is and always will be one of my favorite characters in the series and meeting him the way we do is a treat even without the mystery involved the first time around ',character
Also,neither
'The minutes Harry believes hell be able to move in with Siriussigh and have something close to a homeand a family ',neither
'Again its tragic but beautiful ',neither
'hide spoilerAs usual the book ends with the requisite Dumbledore Harry heart to heart ',neither
'And Dumbledore always contributes a hint at a key plot element that will come to play again later on in the story ',character
'view spoiler There will come a time when Harry is grateful he saved Pettigrews life ',neither
'hide spoiler Upon rereading you really get to savour that expert foreshadowing ',neither
'Its brilliant to see how it all fits together in the endevery little detail is woven into the plot for a reason ',plot
'Not many authors can ever dream of accomplishing such a feat but JK Rowling does it seamlesslyThe Prisoner of Azkaban is one of my absolute favorite books in the world ',neither
'From the very first sentence where Rowling reintroduces us to our beloved hero by telling us how strange he is I was and still am in love ',neither
'I adore the tone the new characters and how Harry and co ',character
'have obviously matured and grown so much already ',neither
'The feels are strong for this oneU Ive always found it incredibly telling of Harry that his Boggart is NOT Voldemort but a Dementor ',plot
'Like Lupin says Harrys worst fear is fear itself ',plot
'And Lupin is right it is really brave U hide spoiler Now as for a few of the best elements of Prisoner of Azkaban Remus Lupin Sirius Black ',plot
'Lupin is the first competent Defence Against the Dark Arts teacher weve ever been introduced to ',neither
'But as a character hes quite tragic but I just adore him ',character
'Hes kind and capable and his bond with Harry is truly special ',neither
'He happens to have the same birthday as me though and thats pretty cool And after reading the book thinking one thing about Sirius Black finding out the truth is staggering and wonderful all at once ',character
'Sirius is and always will be one of my favorite characters in the series and meeting him the way we do is a treat even without the mystery involved the first time around ',character
Also,neither
'The minutes Harry believes hell be able to move in with Siriussigh and have something close to a homeand a family ',neither
'Again its tragic but beautiful ',neither
'hide spoiler There will come a time when Harry is grateful he saved Pettigrews life ',neither
'hide spoiler ',neither
'Reread November It took me over a month to read this because I have been so busy with college ',plot
'It definitely got in the way of my reading experience but I loved POA nonetheless',neither
'It has been two or three years since Ive read it and I forgot so much',neither
'My only complaint is that there were a lot of references to events in previous books ',neither
'She explained Quidditch again told us who Ron and Hermione are what happened at the end of last school year ',character
'And to me that wasnt necessaryThere are soReread November It took me over a month to read this because I have been so busy with college ',plot
'It definitely got in the way of my reading experience but I loved POA nonetheless',neither
'It has been two or three years since Ive read it and I forgot so much',neither
'My only complaint is that there were a lot of references to events in previous books ',neither
